filiere,puismaxinstallee
Solaire,11812.0
Solaire,128.0
Solaire,247.0
Solaire,72.56
Hydraulique,690.0
Solaire,81.22
Solaire,99.0
Solaire,87.65
Solaire,141.16
Solaire,152.0
Solaire,107.61
Eolien,11790.0
Hydraulique,500.0
Solaire,134.0
Hydraulique,400.0
Solaire,65.18
Eolien,11500.0
Solaire,67.79
Solaire,210.0
Solaire,301.75
Solaire,140.0
Solaire,99.9
Solaire,100.0
Solaire,100.0
Solaire,68.65
Solaire,77.0
Hydraulique,44090.0
Solaire,111.07
Hydraulique,400.0
Solaire,98.0
Solaire,99.9
Solaire,99.9
Solaire,80.0
Solaire,95.73
Solaire,110.0
Solaire,88.0
Solaire,86.88
Solaire,90.0
Solaire,249.6
Solaire,84.0
Solaire,13400.0
Solaire,96.0
Solaire,4440.0
Solaire,4995.0
Solaire,89.0
Solaire,110.0
Solaire,264.84
Solaire,238.0
Solaire,208.0
Solaire,111.54
Eolien,10000.0
Eolien,10400.0
Solaire,50.94
Solaire,173.23
Solaire,198.0
Solaire,198.0
Hydraulique,470.0
Solaire,32.0
Solaire,85.0
Solaire,200.0
Solaire,92.0
Solaire,100.0
Solaire,88.0
Solaire,200.0
Solaire,121.0
Solaire,32.62
Solaire,249.0
Solaire,246.0
Solaire,27.62
Solaire,240.0
Solaire,198.0
Solaire,99.0
Solaire,162.11
Solaire,6267.0
Solaire,63.0
Solaire,1740.0
Solaire,133.48
Solaire,41.46
Solaire,68.0
Solaire,58.9
Hydraulique,400.0
Hydraulique,400.0
Solaire,231.0
Solaire,103.72
Eolien,10000.0
Solaire,54.15
Solaire,100.0
Solaire,37.0
Solaire,1250.0
Solaire,99.99
Solaire,99.99
Solaire,216.0
Eolien,12000.0
Solaire,212.0
Solaire,90.0
Eolien,10000.0
Eolien,8000.0
Solaire,58.44
Solaire,147.72
Solaire,31.2
Solaire,4500.0
Eolien,9200.0
Solaire,38.31
Solaire,64.0
Solaire,136.0
Solaire,105.0
Solaire,61.63
Solaire,110.0
Solaire,51.0
Solaire,46.93
Solaire,61.54
Solaire,89.0
Solaire,89.0
Solaire,47.3
Solaire,84.0
Solaire,194.12
Solaire,56.42
Solaire,207.0
Solaire,88.8
Solaire,52.0
Solaire,132.0
Solaire,84.0
Solaire,88.49
Solaire,136.0
Solaire,210.02
Hydraulique,400.0
Solaire,90.0
Hydraulique,360.0
Hydraulique,647.0
Solaire,110.42
Solaire,78.73
Solaire,243.0
Solaire,64.53
Solaire,2775.0
Solaire,34.58
Solaire,100.0
Solaire,59.09
Solaire,96.0
Solaire,109.61
Solaire,39.0
Hydraulique,150.0
Solaire,50.04
Eolien,6900.0
Eolien,6900.0
Eolien,10000.0
Solaire,87.84
Solaire,84.0
Solaire,75.0
Solaire,88.0
Solaire,192.0
Solaire,135.0
Hydraulique,470.0
Solaire,90.0
Solaire,90.0
Hydraulique,250.0
Hydraulique,740.0
Hydraulique,400.0
Hydraulique,330.0
Solaire,58.98
Solaire,99.0
Solaire,99.0
Solaire,88.0
Solaire,54.0
Solaire,45.8
Solaire,75.76
Solaire,115.81
Solaire,88.0
Solaire,100.0
Solaire,89.34
Solaire,77.0
Solaire,128.0
Solaire,72.0
Solaire,153.0
Solaire,37.0
Solaire,176.38
Solaire,95.0
Solaire,62.71
Solaire,151.23
Solaire,111.13
Solaire,90.0
Solaire,54.5
Hydraulique,487.0
Solaire,103.62
Solaire,6200.0
Solaire,118.0
Solaire,88.0
Solaire,1200.0
Solaire,100.0
Solaire,92.0
Solaire,82.0
Solaire,125.0
Solaire,42.0
Solaire,51.0
Solaire,127.0
Solaire,48.51
Solaire,53.05
Solaire,42.48
Solaire,406.14
Solaire,176.0
Solaire,99.0
Solaire,115.0
Solaire,88.0
Solaire,92.0
Solaire,186.0
Solaire,7000.0
Solaire,40.0
Solaire,90.0
Solaire,92.0
Solaire,81.0
Solaire,98.0
Solaire,99.0
Solaire,99.0
Solaire,406.4
Solaire,90.0
Solaire,65.0
Solaire,143.81
Solaire,34.4
Solaire,225.7
Solaire,1056.0
Solaire,53.0
Solaire,62.17
Bioénergies,2170.0
Solaire,7000.0
Solaire,119.0
Solaire,75.0
Solaire,90.0
Solaire,545.3
Solaire,90.0
Solaire,3520.0
Solaire,89.0
Solaire,69.0
Solaire,35.2
Solaire,200.0
Solaire,124.0
Solaire,56.88
Solaire,100.0
Solaire,79.93
Solaire,35.32
Solaire,111.44
Bioénergies,2310.0
Solaire,128.92
Solaire,198.0
Solaire,80.0
Solaire,80.0
Solaire,84.0
Solaire,98.0
Solaire,107.34
Eolien,2550.0
Solaire,80.0
Eolien,9350.0
Eolien,5950.0
Hydraulique,300.0
Solaire,117.99
Eolien,2200.0
Solaire,228.22
Solaire,211.0
Solaire,219.0
Solaire,251.8
Solaire,44.68
Solaire,210.0
Solaire,183.0
Solaire,639.0
Solaire,211.0
Hydraulique,240.0
Solaire,204.23
Solaire,95.6
Solaire,153.0
Solaire,62.06
Solaire,82.0
Solaire,83.0
Solaire,246.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,180.27
Solaire,90.0
Solaire,66.56
Solaire,99.0
Solaire,240.0
Solaire,112.37
Solaire,55.82
Solaire,248.0
Solaire,86.0
Solaire,146.84
Solaire,79.66
Solaire,117.56
Solaire,99.0
Solaire,180.0
Solaire,76.0
Solaire,180.0
Solaire,83.0
Solaire,93.48
Solaire,585.23
Solaire,99.0
Solaire,99.0
Solaire,35.52
Hydraulique,400.0
Eolien,2700.0
Solaire,92.6
Eolien,11000.0
Solaire,52.7
Solaire,585.0
Solaire,4400.0
Solaire,100.0
Eolien,5100.0
Eolien,10400.0
Solaire,100.0
Solaire,30.2
Solaire,585.23
Solaire,200.0
Solaire,89.0
Hydraulique,1033.0
Solaire,152.79
Solaire,220.0
Solaire,90.0
Hydraulique,239.0
Hydraulique,92.0
Solaire,95.49
Solaire,138.0
Solaire,94.0
Solaire,99.9
Solaire,98.0
Solaire,99.0
Solaire,99.0
Solaire,161.0
Solaire,99.0
Solaire,249.8
Solaire,99.0
Solaire,241.675
Solaire,249.8
Solaire,99.84
Solaire,99.0
Solaire,100.0
Solaire,126.0
Hydraulique,100.0
Thermique non renouvelable,3200.0
Hydraulique,805.0
Solaire,99.9
Solaire,98.0
Hydraulique,400.0
Solaire,117.0
Solaire,250.0
Solaire,52.55
Solaire,35.92
Solaire,99.9
Solaire,76.36
Eolien,12000.0
Eolien,10000.0
Eolien,11500.0
Solaire,148.0
Solaire,79.15
Solaire,248.0
Solaire,99.9
Solaire,82.8
Solaire,68.0
Solaire,99.0
Solaire,85.0
Hydraulique,700.0
Solaire,4500.0
Eolien,11500.0
Solaire,87.7
Solaire,39.3
Eolien,2355.0
Solaire,8814.0
Eolien,5100.0
Solaire,66.81
Eolien,11900.0
Eolien,4230.0
Eolien,1700.0
Solaire,29.43
Solaire,95.0
Solaire,88.0
Solaire,110.0
Solaire,139.0
Solaire,100.0
Solaire,238.0
Solaire,89.38
Solaire,83.0
Solaire,126.0
Solaire,63.8
Solaire,85.0
Solaire,72.0
Solaire,100.2
Solaire,78.0
Solaire,38.74
Solaire,80.6
Solaire,99.0
Solaire,85.0
Solaire,130.0
Solaire,110.0
Solaire,40.0
Solaire,12000.0
Solaire,141.64
Solaire,34.84
Solaire,1401.0
Solaire,98.08
Solaire,4490.0
Solaire,105.0
Solaire,88.0
Solaire,46.85
Hydraulique,2400.0
Solaire,233.34
Solaire,98.0
Solaire,42.02
Solaire,98.0
Solaire,4000.0
Solaire,90.0
Solaire,3740.0
Solaire,585.23
Solaire,54.29
Solaire,90.0
Solaire,140.0
Solaire,200.0
Solaire,90.0
Solaire,138.0
Solaire,150.0
Solaire,99.99
Solaire,99.0
Solaire,90.0
Solaire,96.0
Solaire,99.99
Solaire,90.0
Solaire,99.99
Solaire,116.0
Solaire,6400.0
Solaire,55.0
Solaire,99.88
Solaire,120.0
Solaire,51.0
Solaire,303.02
Solaire,99.0
Solaire,200.0
Solaire,89.0
Solaire,90.0
Solaire,263.96
Solaire,89.9
Solaire,188.0
Solaire,91.64
Solaire,99.0
Solaire,137.46
Solaire,100.0
Solaire,2690.0
Solaire,49.35
Solaire,189.14
Solaire,154.95
Solaire,2771.0
Solaire,85.0
Eolien,6600.0
Solaire,90.0
Solaire,133.2
Solaire,57.1
Eolien,11700.0
Solaire,36.42
Solaire,76.0
Solaire,47.0
Solaire,108.01
Solaire,84.0
Solaire,98.0
Solaire,204.25
Hydraulique,525.0
Eolien,10400.0
Eolien,10400.0
Eolien,12000.0
Solaire,234.0
Eolien,9000.0
Eolien,2700.0
Eolien,9000.0
Solaire,76.66
Solaire,44.05
Solaire,212.0
Solaire,99.8
Solaire,90.0
Solaire,105.0
Solaire,47.03
Solaire,69.38
Solaire,5000.0
Solaire,80.0
Solaire,99.0
Solaire,9646.0
Solaire,80.0
Solaire,80.0
Solaire,57.85
Solaire,98.0
Solaire,2360.0
Solaire,248.0
Solaire,2360.0
Solaire,99.0
Solaire,64.0
Solaire,99.0
Solaire,100.0
Solaire,97.48
Solaire,2541.0
Solaire,85.0
Solaire,61.7
Eolien,6900.0
Eolien,11500.0
Hydraulique,1206.0
Solaire,136.17
Solaire,88.44
Solaire,59.1
Solaire,248.0
Solaire,95.0
Solaire,221.0
Solaire,337.68
Solaire,71.13
Solaire,102.0
Solaire,97.0
Solaire,119.0
Solaire,125.2
Solaire,3375.0
Solaire,83.0
Solaire,53.04
Solaire,100.0
Solaire,200.0
Solaire,58.56
Solaire,88.0
Eolien,13800.0
Eolien,4600.0
Eolien,9200.0
Eolien,13800.0
Eolien,13800.0
Solaire,85.0
Solaire,240.0
Solaire,119.24
Solaire,82.8
Solaire,56.7
Solaire,59.78
Solaire,194.37
Solaire,43.06
Solaire,90.0
Solaire,99.0
Solaire,89.0
Solaire,56.0
Solaire,63.45
Solaire,200.0
Solaire,99.0
Solaire,90.7
Solaire,121.6
Solaire,79.0
Solaire,100.0
Solaire,200.0
Solaire,200.0
Solaire,99.84
Solaire,99.0
Solaire,98.28
Solaire,90.0
Solaire,90.0
Solaire,188.2
Solaire,200.0
Solaire,82.8
Solaire,99.0
Solaire,90.0
Solaire,90.0
Solaire,100.0
Solaire,75.2
Solaire,98.28
Solaire,408.0
Hydraulique,11260.0
Solaire,98.0
Solaire,90.0
Solaire,110.0
Solaire,82.8
Solaire,200.0
Solaire,100.0
Solaire,90.0
Solaire,99.96
Solaire,205.5
Solaire,90.0
Solaire,64.0
Solaire,105.0
Solaire,60.0
Solaire,100.0
Solaire,99.96
Solaire,169.61
Solaire,99.6
Solaire,90.0
Eolien,9200.0
Eolien,6000.0
Solaire,60.0
Eolien,8000.0
Eolien,8000.0
Solaire,72.5
Solaire,85.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,208.0
Solaire,90.0
Solaire,250.0
Solaire,77.74
Solaire,175.0
Solaire,88.0
Solaire,496.4
Solaire,90.0
Solaire,249.6
Solaire,162.95
Thermique non renouvelable,6840.0
Solaire,96.0
Solaire,83.0
Solaire,215.0
Solaire,221.0
Solaire,90.0
Solaire,90.0
Solaire,225.0
Solaire,83.0
Solaire,83.0
Solaire,98.28
Solaire,75.2
Solaire,255.3
Solaire,200.0
Solaire,98.28
Solaire,239.0
Solaire,355.0
Solaire,90.0
Solaire,90.0
Solaire,66.0
Solaire,94.2
Solaire,89.0
Eolien,12000.0
Solaire,90.0
Solaire,206.0
Solaire,90.0
Solaire,83.0
Solaire,90.0
Solaire,83.0
Solaire,454.15
Solaire,90.0
Solaire,240.0
Solaire,90.0
Solaire,130.0
Solaire,72.0
Solaire,96.0
Solaire,99.0
Solaire,89.7
Solaire,90.0
Solaire,90.0
Solaire,98.0
Solaire,80.0
Solaire,100.0
Solaire,99.9
Solaire,200.0
Solaire,249.0
Solaire,89.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,99.99
Solaire,90.0
Solaire,60.0
Solaire,99.9
Solaire,210.0
Solaire,240.0
Hydraulique,85.0
Solaire,90.5
Solaire,55.2
Solaire,220.0
Solaire,98.0
Solaire,90.0
Solaire,82.8
Solaire,250.0
Solaire,214.0
Solaire,70.0
Solaire,90.0
Hydraulique,275.0
Hydraulique,2550.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,212.0
Solaire,100.0
Solaire,288.5
Solaire,90.0
Solaire,183.0
Solaire,174.0
Solaire,160.0
Solaire,175.0
Solaire,108.9
Solaire,67.0
Solaire,69.0
Solaire,90.0
Solaire,264.0
Solaire,220.0
Solaire,90.0
Solaire,307.42
Solaire,89.0
Solaire,249.0
Solaire,213.0
Solaire,84.0
Solaire,83.0
Solaire,90.0
Solaire,75.0
Solaire,199.0
Solaire,81.0
Solaire,90.0
Solaire,90.0
Solaire,200.0
Solaire,120.0
Solaire,168.0
Solaire,82.0
Solaire,189.0
Solaire,703.0
Solaire,99.0
Solaire,126.0
Solaire,153.0
Solaire,208.0
Solaire,90.0
Solaire,98.0
Solaire,800.0
Solaire,90.0
Solaire,90.0
Solaire,82.8
Hydraulique,18900.0
Solaire,88.0
Eolien,1700.0
Solaire,97.0
Solaire,67.5
Solaire,87.0
Solaire,90.0
Solaire,273.44
Solaire,100.0
Solaire,88.0
Solaire,100.0
Solaire,199.6
Solaire,75.0
Solaire,87.5
Solaire,82.8
Solaire,100.0
Hydraulique,16700.0
Solaire,98.0
Hydraulique,2300.0
Solaire,89.7
Solaire,64.0
Solaire,51.0
Solaire,90.0
Solaire,88.0
Solaire,90.0
Solaire,100.0
Solaire,90.0
Solaire,125.0
Solaire,84.0
Solaire,90.0
Solaire,105.0
Solaire,90.0
Solaire,90.0
Solaire,166.25
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,204.0
Solaire,80.0
Solaire,150.0
Solaire,75.0
Solaire,90.0
Solaire,229.83
Solaire,83.0
Solaire,220.0
Solaire,88.0
Solaire,248.0
Solaire,60.0
Solaire,305.0
Solaire,90.0
Solaire,80.0
Solaire,97.0
Solaire,90.0
Solaire,60.0
Solaire,99.0
Solaire,100.0
Solaire,170.1
Solaire,112.0
Hydraulique,4000.0
Solaire,96.0
Hydraulique,2400.0
Solaire,100.0
Solaire,138.0
Solaire,99.63
Solaire,90.0
Solaire,234.0
Solaire,343.43
Solaire,100.0
Solaire,135.2
Solaire,205.6
Solaire,99.96
Solaire,99.82
Solaire,100.0
Solaire,89.0
Solaire,90.0
Solaire,90.0
Solaire,83.0
Solaire,90.0
Solaire,100.0
Solaire,55.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,172.0
Solaire,255.77
Solaire,100.0
Solaire,78.0
Solaire,120.0
Solaire,99.75
Solaire,90.0
Solaire,219.0
Solaire,225.0
Solaire,193.2
Solaire,210.0
Solaire,184.0
Solaire,90.0
Solaire,100.0
Solaire,90.0
Solaire,50.0
Solaire,262.7
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,180.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,100.0
Solaire,90.0
Solaire,90.0
Solaire,334.9
Solaire,200.0
Solaire,106.0
Solaire,90.0
Solaire,90.0
Solaire,156.0
Solaire,140.0
Solaire,257.6
Hydraulique,41900.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,89.0
Solaire,90.0
Solaire,225.0
Solaire,90.0
Solaire,90.0
Eolien,2300.0
Eolien,11500.0
Eolien,11500.0
Eolien,4600.0
Solaire,105.0
Solaire,90.0
Solaire,99.9
Solaire,69.0
Solaire,182.66
Solaire,72.0
Solaire,85.0
Solaire,82.8
Solaire,500.0
Solaire,410.0
Solaire,110.0
Solaire,98.0
Solaire,88.0
Solaire,90.0
Solaire,210.0
Solaire,98.0
Solaire,88.0
Hydraulique,350.0
Solaire,90.0
Solaire,134.0
Solaire,240.9
Solaire,75.0
Solaire,90.0
Solaire,301.4
Solaire,81.0
Solaire,75.0
Solaire,90.0
Solaire,90.0
Solaire,82.8
Solaire,99.99
Solaire,94.0
Solaire,90.0
Solaire,99.0
Solaire,284.82
Solaire,210.0
Solaire,87.6
Solaire,99.75
Solaire,90.0
Solaire,100.0
Solaire,90.0
Solaire,90.0
Hydraulique,340.0
Solaire,90.0
Solaire,90.0
Solaire,100.0
Solaire,233.0
Solaire,143.3
Solaire,109.0
Solaire,82.0
Solaire,82.8
Solaire,171.83
Solaire,90.0
Solaire,110.0
Solaire,89.7
Solaire,147.0
Solaire,82.8
Solaire,100.0
Hydraulique,2000.0
Solaire,278.07
Solaire,200.0
Solaire,90.0
Solaire,90.0
Solaire,99.8
Solaire,180.0
Solaire,90.24
Solaire,126.0
Solaire,241.0
Eolien,900.0
Solaire,100.0
Solaire,132.0
Solaire,90.0
Solaire,60.7
Solaire,213.9
Solaire,83.0
Solaire,60.0
Solaire,100.0
Solaire,90.0
Solaire,96.0
Solaire,160.0
Solaire,120.0
Solaire,200.0
Solaire,99.0
Solaire,55.26
Solaire,95.91
Solaire,90.0
Solaire,80.0
Solaire,103.99
Solaire,100.0
Solaire,175.0
Solaire,80.0
Solaire,83.0
Solaire,61.93
Solaire,12000.0
Thermique non renouvelable,2682.0
Solaire,95.39
Solaire,98.0
Solaire,453.2
Solaire,75.0
Solaire,99.0
Solaire,88.0
Solaire,195.0
Solaire,137.0
Solaire,88.0
Solaire,90.0
Solaire,100.0
Solaire,100.0
Hydraulique,110.0
Solaire,90.0
Solaire,99.96
Solaire,200.0
Solaire,98.0
Solaire,90.0
Solaire,132.5
Solaire,99.0
Solaire,99.0
Solaire,84.0
Solaire,516.7
Solaire,98.0
Solaire,212.0
Solaire,240.0
Solaire,90.0
Solaire,107.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,116.0
Solaire,100.0
Bioénergies,250.0
Solaire,99.0
Solaire,90.0
Solaire,248.0
Solaire,85.0
Solaire,99.0
Solaire,205.0
Solaire,100.0
Solaire,90.0
Solaire,99.0
Solaire,180.0
Solaire,100.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,180.0
Solaire,115.0
Solaire,60.0
Solaire,90.0
Solaire,75.0
Solaire,88.0
Solaire,106.0
Hydraulique,500.0
Hydraulique,400.0
Solaire,77.0
Solaire,90.0
Hydraulique,9700.0
Solaire,99.0
Hydraulique,1400.0
Solaire,237.0
Solaire,165.0
Solaire,84.0
Solaire,57.0
Solaire,89.0
Solaire,349.0
Solaire,80.0
Solaire,75.0
Hydraulique,1750.0
Solaire,90.0
Solaire,145.35
Solaire,90.0
Solaire,90.0
Solaire,87.7
Solaire,62.6
Solaire,113.4
Solaire,145.0
Eolien,10000.0
Solaire,100.0
Solaire,129.0
Solaire,110.0
Solaire,120.0
Solaire,159.0
Solaire,85.0
Solaire,99.0
Solaire,377.34
Solaire,63.0
Solaire,175.0
Eolien,11000.0
Solaire,239.0
Solaire,140.0
Solaire,90.0
Autre,159.0
Solaire,83.7
Solaire,90.0
Solaire,80.0
Solaire,90.0
Solaire,82.0
Solaire,90.0
Solaire,210.0
Solaire,95.0
Solaire,85.0
Solaire,386.0
Solaire,80.5
Solaire,413.55
Solaire,80.0
Solaire,90.0
Solaire,90.0
Solaire,200.0
Solaire,175.0
Solaire,74.32
Solaire,78.0
Solaire,88.0
Solaire,132.0
Solaire,59.0
Solaire,88.0
Solaire,235.0
Solaire,174.0
Solaire,71.44
Solaire,190.0
Solaire,90.0
Solaire,70.0
Solaire,90.0
Solaire,99.96
Solaire,212.4
Solaire,90.0
Hydraulique,46000.0
Solaire,90.0
Solaire,157.0
Solaire,90.0
Hydraulique,1440.0
Solaire,230.0
Solaire,200.0
Solaire,250.0
Solaire,90.0
Solaire,427.0
Solaire,125.0
Solaire,125.0
Solaire,100.0
Solaire,100.0
Solaire,90.0
Solaire,55.0
Solaire,119.3
Solaire,55.0
Solaire,90.0
Solaire,90.0
Solaire,46.7
Solaire,90.0
Solaire,147.0
Solaire,98.0
Solaire,98.0
Solaire,265.97
Solaire,90.0
Solaire,248.0
Solaire,63.0
Solaire,145.0
Solaire,90.0
Solaire,90.0
Solaire,85.0
Solaire,1464.0
Solaire,83.0
Solaire,213.6
Solaire,178.0
Solaire,92.0
Solaire,204.0
Eolien,15000.0
Solaire,90.0
Solaire,80.0
Solaire,82.8
Solaire,135.0
Solaire,98.0
Solaire,87.0
Solaire,349.12
Solaire,75.0
Solaire,100.0
Solaire,85.0
Solaire,82.5
Solaire,98.0
Solaire,90.0
Solaire,127.0
Solaire,128.0
Solaire,50.0
Solaire,99.0
Solaire,221.0
Solaire,248.0
Solaire,82.8
Solaire,203.6
Solaire,277.8
Eolien,11910.0
Hydraulique,170.0
Solaire,90.0
Solaire,89.7
Solaire,90.0
Solaire,105.0
Solaire,99.9
Solaire,90.0
Solaire,90.0
Hydraulique,1000.0
Hydraulique,2200.0
Hydraulique,4400.0
Solaire,121.14
Solaire,82.8
Solaire,3000.0
Solaire,99.8
Solaire,75.2
Solaire,277.6
Solaire,99.75
Solaire,99.8
Solaire,89.0
Solaire,90.0
Solaire,226.0
Solaire,90.0
Solaire,203.0
Solaire,109.0
Solaire,98.0
Solaire,99.9
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,190.0
Solaire,221.0
Solaire,100.0
Solaire,513.24
Hydraulique,45.0
Solaire,195.0
Solaire,83.0
Solaire,68.0
Solaire,160.0
Solaire,85.0
Solaire,90.0
Solaire,76.0
Solaire,240.0
Solaire,90.0
Solaire,90.0
Solaire,50.0
Solaire,90.0
Solaire,105.0
Solaire,110.0
Solaire,108.77
Solaire,110.0
Solaire,99.0
Solaire,200.0
Solaire,150.0
Solaire,181.26
Solaire,110.0
Solaire,100.0
Solaire,90.0
Solaire,98.0
Hydraulique,290.0
Solaire,200.0
Solaire,221.0
Hydraulique,213.0
Solaire,90.0
Solaire,213.0
Solaire,82.8
Solaire,90.0
Solaire,81.0
Solaire,99.0
Solaire,100.0
Solaire,109.6
Solaire,90.0
Solaire,106.88
Solaire,90.0
Solaire,99.9
Solaire,99.9
Solaire,99.0
Solaire,90.0
Solaire,60.0
Solaire,62.5
Solaire,83.0
Solaire,110.0
Solaire,100.0
Solaire,82.88
Solaire,100.0
Solaire,100.0
Solaire,100.0
Solaire,177.5
Solaire,203.0
Solaire,196.0
Solaire,126.0
Solaire,106.0
Solaire,110.0
Solaire,138.6
Solaire,110.0
Solaire,198.0
Solaire,69.0
Hydraulique,437.0
Solaire,284.5
Solaire,347.86
Solaire,167.88
Solaire,45.32
Solaire,84.0
Solaire,90.0
Solaire,80.0
Solaire,85.0
Solaire,102.0
Solaire,502.0
Solaire,100.0
Solaire,80.0
Solaire,479.95
Solaire,81.0
Solaire,100.0
Solaire,69.35
Solaire,90.0
Hydraulique,464.0
Solaire,115.67
Solaire,248.8
Solaire,564.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,99.9
Solaire,70.0
Solaire,146.83
Solaire,90.0
Solaire,90.0
Solaire,132.0
Hydraulique,40.0
Solaire,93.0
Solaire,100.0
Solaire,82.8
Solaire,88.0
Solaire,198.0
Solaire,88.0
Hydraulique,90.0
Solaire,90.0
Solaire,88.0
Solaire,200.0
Solaire,172.34
Hydraulique,55.0
Solaire,106.0
Solaire,60.0
Solaire,240.0
Solaire,54.0
Solaire,216.0
Solaire,70.0
Solaire,65.0
Solaire,90.0
Solaire,103.8
Solaire,60.0
Solaire,99.0
Solaire,99.77
Solaire,99.0
Solaire,92.5
Solaire,45.0
Solaire,303.28
Solaire,90.0
Solaire,99.96
Solaire,133.0
Solaire,100.0
Solaire,98.0
Solaire,90.0
Solaire,55.0
Solaire,100.0
Solaire,100.0
Solaire,100.0
Solaire,85.0
Solaire,90.0
Solaire,46.0
Solaire,223.0
Solaire,267.9
Solaire,99.75
Solaire,100.0
Solaire,82.0
Solaire,98.0
Hydraulique,211.0
Solaire,99.0
Solaire,110.0
Hydraulique,600.0
Solaire,106.0
Hydraulique,285.0
Solaire,106.0
Solaire,99.0
Solaire,184.7
Solaire,167.56
Solaire,80.0
Solaire,80.0
Solaire,90.0
Solaire,85.0
Solaire,90.0
Hydraulique,200.0
Solaire,69.0
Solaire,80.0
Solaire,64.0
Solaire,60.0
Solaire,72.06
Solaire,250.0
Solaire,106.0
Solaire,46.0
Solaire,99.0
Solaire,99.8
Solaire,159.6
Solaire,100.0
Solaire,233.0
Solaire,83.0
Solaire,90.0
Solaire,80.0
Solaire,88.0
Solaire,88.0
Solaire,199.7
Solaire,51.0
Solaire,225.0
Solaire,210.0
Solaire,184.0
Solaire,73.0
Solaire,55.0
Solaire,788.0
Solaire,788.0
Solaire,85.0
Solaire,98.0
Solaire,60.0
Solaire,106.0
Solaire,123.41
Solaire,82.8
Solaire,144.0
Solaire,100.0
Solaire,81.0
Solaire,108.0
Solaire,99.0
Solaire,128.69
Solaire,90.0
Solaire,90.0
Solaire,80.0
Solaire,125.0
Solaire,90.0
Solaire,82.8
Solaire,90.0
Solaire,96.0
Solaire,83.0
Solaire,6300.0
Solaire,83.0
Solaire,111.0
Solaire,90.0
Solaire,69.0
Solaire,294.61
Solaire,99.9
Solaire,90.0
Solaire,246.0
Solaire,82.8
Solaire,190.0
Solaire,70.68
Solaire,133.0
Solaire,160.0
Solaire,72.0
Solaire,220.0
Solaire,65.0
Solaire,65.1
Solaire,83.0
Solaire,2000.0
Solaire,222.0
Solaire,84.0
Solaire,90.0
Solaire,219.0
Solaire,90.0
Solaire,189.0
Solaire,64.0
Solaire,219.0
Solaire,90.0
Solaire,201.53
Solaire,225.0
Solaire,220.0
Solaire,81.0
Solaire,83.0
Solaire,182.0
Solaire,242.0
Solaire,90.0
Solaire,98.0
Solaire,55.5
Solaire,83.2
Solaire,90.0
Solaire,95.8
Solaire,72.0
Solaire,90.0
Solaire,199.0
Solaire,100.0
Solaire,99.8
Solaire,99.8
Solaire,250.0
Solaire,90.0
Solaire,100.0
Solaire,226.0
Solaire,199.6
Solaire,268.0
Eolien,12000.0
Solaire,88.0
Solaire,88.0
Solaire,82.8
Solaire,90.0
Solaire,105.0
Solaire,41.0
Solaire,236.77
Solaire,250.0
Solaire,99.0
Solaire,90.0
Solaire,90.0
Solaire,58.0
Solaire,90.0
Solaire,245.0
Solaire,90.0
Solaire,84.0
Solaire,94.0
Solaire,90.0
Solaire,164.71
Solaire,46.0
Solaire,208.0
Solaire,90.0
Solaire,93.0
Solaire,234.0
Solaire,90.0
Solaire,200.0
Solaire,60.0
Solaire,45.0
Hydraulique,400.0
Solaire,94.0
Solaire,80.0
Solaire,88.0
Solaire,125.0
Solaire,231.0
Solaire,90.0
Solaire,75.0
Solaire,99.0
Solaire,206.0
Solaire,187.0
Solaire,173.3
Solaire,99.0
Solaire,83.7
Solaire,367.34
